Company,ActiveBrand,Headquarters,Continent,Employees,Founded,LeadExecutive,ParentStockTicker,ParentPublicExposure,PrimarySector,PrimarySubSector,ImmigrationDetentionInvolvement,SupportsPrisonLabor,HarmScore,AnnualRevenuesMn,RevenueFiscalYear,Website,Corrections,ImmigrationDetention,PrisonLabor,Financials,Other ,Rank
MicroFocus,Y,MD,North America,14 000,1976,Stephen Murdoch,MFGP,Tier 1b - Publicly Traded - Other,Data & Information Systems,IT & Communcations Infrastructure & Service,Y,n/a,8,3 348.40,2019,https://www.microfocus.com/en-us/home,n/a,https://mijente.net/wp-content/uploads/2018/10/WHO%E2%80%99S-BEHIND-ICE_-The-Tech-and-Data-Companies-Fueling-Deportations-_v1.pdf,n/a,FactSet,n/a,319
Legg Mason,Y,MD,North America,3 338,1981,Joseph A Sullivan,LM,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Investor,Equity/Debt Investor,n/a,n/a,12,2 903.30,2019,https://www.leggmason.com/,https://www.inthepublicinterest.org/wp-content/uploads/ITPI_BanksPrivatePrisonCompanies_Nov2016.pdf,n/a,n/a,FactSet,n/a,335
DataBank IMX,Y,MD,North America,850,1991,n/a,6971-JP,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Data & Information Systems,Arrest  Court  & Probation Data Systems,n/a,n/a,10,99.20,2015,http://www.databankimx.com/,http://www.databankimx.com/solutions/industry-solutions/government/justice-and-public-safety/,n/a,n/a,PrivCo (www.privco.com),https://usa.kyoceradocumentsolutions.com/en/about-us/press-center/august-2--2017--one-of-worlds-leading-document-solutions-compani.html,856
Synagro Technologies,Y,MD,North America,620,1986,Stephen W. Cole,n/a,Tier 2 - Investment Firm-Owned,Construction & Maintenance,Maintenance Services,n/a,n/a,7,315.00,2017,http://www.synagro.com/,http://www.dc.state.fl.us/business/contracts/,n/a,n/a,PrivCo (www.privco.com),n/a,641
Beretta,Y,MD,North America,320,1972,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Security Equipment,n/a,n/a,n/a ,91.00,2018,http://www.berettaUSA.com/en-us/,See website,n/a,n/a,PrivCo (www.privco.com),n/a,870
Tri-Cor Industries ,Y,MD,North America,310,1981,Elizabeth El-Nattar,n/a,Tier 4 - Small Privately-Owned,Data & Information Systems,IT & Communcations Infrastructure & Service,Y,n/a,n/a ,95.00,2018,http://www.tricorind.com/,n/a,Sludge - ICE Contract (https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo (www.privco.com),n/a,866
Savantage Solutions,Y,MD,North America,240,n/a,n/a,n/a,Tier 4 - Small Privately-Owned,Data & Information Systems,IT & Communcations Infrastructure & Service,Y,n/a,n/a ,46.00,2018,http://www.savantage.net/about-us,n/a,Sludge - ICE Contract (https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo (www.privco.com),n/a,1043
Integral Consulting Services,Y,MD,North America,230,n/a,n/a,n/a,Tier 4 - Small Privately-Owned,Data & Information Systems,IT & Communcations Infrastructure & Service,Y,n/a,n/a ,44.00,2018,https://www.e2zintegral.com/,n/a,Sludge - ICE Contract (https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo (www.privco.com),n/a,1057
Price Modern,Y,MD,North America,220,1904,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,Y,n/a,n/a ,180.00,2018,http://www.pricemodern.com/,n/a,Sludge - ICE Contract (https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo (www.privco.com),n/a,743
T-Rex Solutions,Y,MD,North America,192,1999,Seth Moore,n/a,Tier 4 - Small Privately-Owned,Data & Information Systems,IT & Communcations Infrastructure & Service,Y,n/a,n/a ,445.90,2019,http://www.trexcorporation.com/,n/a,Sludge - ICE Contract (https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo (www.privco.com),n/a,595
Best Plumbing Specialties,Y,MD,North America,130,1962,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,61.00,2018,https://www.bestplumbingspecialties.com/,TDCJ Spending,n/a,n/a,PrivCo (www.privco.com),n/a,966
Employment Background Investigations,Y,MD,North America,130,n/a,n/a,n/a,Tier 4 - Small Privately-Owned,Personnel,Other,n/a,n/a,n/a ,24.00,2018,https://www.ebiinc.com/,FL DOC Spending,n/a,n/a,PrivCo (www.privco.com),n/a,1228
Managed Care Advisors,Y,MD,North America,115,1997,n/a,n/a,Tier 4 - Small Privately-Owned,Operations & Management,Procurement  Contracting  & Other Admin Services,Y,n/a,n/a ,15.40,2018,https://mcacares.com/,n/a,Sludge - ICE Contract (https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo (www.privco.com),n/a,1353
clearAvenue,Y,MD,North America,110,2002,n/a,n/a,Tier 4 - Small Privately-Owned,Data & Information Systems,IT & Communcations Infrastructure & Service,Y,n/a,n/a ,70.00,2018,https://www.clearavenue.com/,n/a,Sludge - ICE Contract (https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo (www.privco.com),n/a,933
Allworld Language Consultants ,Y,MD,North America,110,n/a,n/a,n/a,Tier 4 - Small Privately-Owned,Operations & Management,Procurement  Contracting  & Other Admin Services,Y,n/a,n/a ,22.00,2018,https://www.alcinc.com/,n/a,Sludge - ICE Contract (https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo (www.privco.com),n/a,1253
Innoviss ,Y,MD,North America,100,n/a,n/a,n/a,Tier 4 - Small Privately-Owned,Operations & Management,Procurement  Contracting  & Other Admin Services,Y,n/a,n/a ,19.00,2018,http://www.innoviss.com/,n/a,Sludge - ICE Contract (https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo (www.privco.com),n/a,1300
CompuDyne,Y,MD,North America,90,1988,Stuart Mackiernan,n/a,Tier 2 - Investment Firm-Owned,Data & Information Systems,IT & Communcations Infrastructure & Service,n/a,n/a,9,34.00,2017,https://www.compudyne.com/,http://money.cnn.com/magazines/business2/business2_archive/2006/12/01/8394995/index.htm,n/a,n/a,PrivCo (www.privco.com),http://www.gores.com/pressreleases/compudyne-corporation-agrees-to-be-acquired-by-investor-group-for-7-00-per-share-in-cash/,1121
Correct Rx Pharmacy Services,Y,MD,North America,80,2003,n/a,n/a,Tier 4 - Small Privately-Owned,Healthcare,Pharmacy,n/a,n/a,n/a ,19.00,2018,http://correctrxpharmacy.com/,See Controlled Products Systems Group,n/a,n/a,PrivCo (www.privco.com),n/a,1294
Nakamoto Group  The,Y,MD,North America,65,2003,n/a,n/a,Tier 4 - Small Privately-Owned,Operations & Management,Procurement  Contracting  & Other Admin Services,Y,n/a,n/a ,12.40,2018,http://www.nakamotogroup.com/,http://ajaproductserviceresource.com/,Sludge - ICE Contract (https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo (www.privco.com),n/a,1393
Wex (dba Wex Bank),Y,ME,North America,3 300,1983,Melissa D. Smith,WEX,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Financial Services,Agency Payment Processing,n/a,n/a,9,1 723.70,2019,https://www.wexinc.com/,NYS DOCCS Spending,n/a,n/a,FactSet,n/a,400
Berry Dunn,Y,ME,North America,511,1974,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Security Technology,n/a,n/a,n/a ,70.30,2018,http://www.berrydunn.com,http://www.berrydunn.com/industries/justice-and-public-safety,n/a,n/a,PrivCo (www.privco.com),n/a,930
SMRT Architects and Engineers,Y,ME,North America,109,1884,n/a,n/a,Tier 4 - Small Privately-Owned,Construction & Maintenance,Architecture & Engineerging,n/a,n/a,n/a ,19.00,2018,http://smrtinc.com/,http://smrtinc.com/sector/criminal-justicesafety/,n/a,n/a,PrivCo (www.privco.com),n/a,1306
Saunders Manufacturing,Y,ME,North America,90,1946,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,21.00,2018,http://saunders-USA.com/,https://saunders-usa.com/collections/law-enforcement,n/a,n/a,PrivCo (www.privco.com),n/a,1278
Grupo Bimbo,Y,Mexico,North America,129 272,1945,Daniel Servitje Montull,BIMBOA-MX,Tier 1b - Publicly Traded - Other,Food & Commissary,Prison Food,n/a,n/a,7,12 075.80,2019,https://www.grupobimbo.com/es,See Bimbo Bakeries USA,n/a,n/a,FactSet,n/a,174
Ford Motor Company,Y,MI,North America,202 000,1903,Jim Hackett,F,Tier 1b - Publicly Traded - Other,Transportation,Agency Transportation,n/a,n/a,7,155 900.00,2019,https://www.ford.com/,TDCJ Spending,n/a,n/a,FactSet,n/a,7
General Motors,Y,MI,North America,180 000,1908,Mary T. Barra,GM,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Transportation,Other,n/a,n/a,9,137 251.00,2019,https://www.gm.com/,See OnStar,n/a,n/a,FactSet,https://www.statista.com/statistics/225349/revenue-of-general-motors/,10
Haworth,Y,MI,North America,7 500,1948,n/a,n/a,Tier 3 - Large Privately-Owned  requires outside financing,Equipment,Furnishings  Supplies  & Other Facility Equipment,Y,n/a,n/a ,2 040.00,2018,https://www.haworth.com/,n/a,GovSpend,n/a,PrivCo (www.privco.com),n/a,376
Diplomat Pharmacy,Y,MI,North America,2 419,1975,Brian Griffin,DPLO,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Healthcare,Pharmacy,n/a,n/a,9,5 492.50,2018,https://www.diplomatpharmacy.com/,FL DOC Spending,n/a,n/a,FactSet,n/a,260
Knape & Vogt,Y,MI,North America,1 200,1898,n/a,n/a,Tier 3 - Large Privately-Owned  requires outside financing,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,Y,n/a ,340.00,2018,https://www.knapeandvogt.com/,https://www.nationalcia.org/corporate-members,n/a,See corrections source,PrivCo (www.privco.com),n/a,626
Michigan Turkey Producers,Y,MI,North America,770,1998,n/a,n/a,Tier 3 - Large Privately-Owned  requires outside financing,Food & Commissary,Prison Food,n/a,n/a,n/a ,220.00,2018,http://www.miturkey.com/,NYS DOCCS Spending,n/a,n/a,PrivCo (www.privco.com),n/a,705
Netech Corporation,Y,MI,North America,430,1996,n/a,PSDO,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Data & Information Systems,IT & Communcations Infrastructure & Service,n/a,n/a,9,300.00,2016,n/a,OH DRC Spending,n/a,n/a,https://www.presidio.com/release/1486/presidio-acquires-assets-of-netech-corporation-in-deal-for-cloud-security-and-collaboration-services-provider-in-the-us-midwest,n/a,651
Optech,Y,MI,North America,370,1999,n/a,n/a,Tier 4 - Small Privately-Owned,Data & Information Systems,IT & Communcations Infrastructure & Service,Y,n/a,n/a ,56.00,2018,https://www.optechus.com/,n/a,Sludge - ICE Contract (https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo (www.privco.com),n/a,995
Stiles Machinery,Y,MI,North America,290,1965,n/a,HG1-DE,Tier 1b - Publicly Traded - Other,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,7,158.00,2013,https://www.stilesmachinery.com/,TDCJ Spending,n/a,n/a,https://www.woodworkingnetwork.com/wood-market-trends/woodworking-industry-news/production-woodworking-news/Stiles-Machinery-Acquired-by-Homag-Group-243318131.html,n/a,763
Variety Foods,Y,MI,North America,210,1928,n/a,n/a,Tier 4 - Small Privately-Owned,Food & Commissary,Prison Food,n/a,n/a,n/a ,16.50,2018,https://www.varietyfoodservices.com/,http://correctionsmarketplace.com/,n/a,n/a,PrivCo (www.privco.com),n/a,1336
Superior Foods,Y,MI,North America,200,n/a,n/a,n/a,Tier 4 - Small Privately-Owned,Food & Commissary,Prison Food,n/a,n/a,n/a ,91.00,2018,http://www.superiorfoods.co,https://www.floorplangenie.com/Events/fpg_ACFSA/ACFSA2017/Public/fpg.aspx,n/a,n/a,PrivCo (www.privco.com),n/a,871
IDN-H. Hoffman,Y,MI,North America,190,n/a,Mike Groover,n/a,Tier 4 - Small Privately-Owned,Equipment,Security Equipment,n/a,n/a,n/a ,30.00,2018,https://www.idn-inc.com/,TDCJ Spending,n/a,n/a,PrivCo (www.privco.com),n/a,1159
Stafford Smith,Y,MI,North America,160,1940,n/a,n/a,Tier 3 - Large Privately-Owned  requires outside financing,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,220.30,2018,http://www.staffordsmith.com/,http://doc.ok.gov/Websites/doc/images/Documents/Administration/General%20Services/Contracts%20and%20Acquisitions/1310003902-T.pdf,n/a,n/a,PrivCo (www.privco.com),n/a,703
Central Lake Armor Express (dba Armor Express),Y,MI,North America,157,2005,James R. Henderson ,n/a,Tier 2 - Investment Firm-Owned,Equipment,Security Equipment,Y,n/a,13,32.00,2017,https://www.armorexpress.com/,n/a,Sludge - ICE Contract (https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,PrivCo (www.privco.com),https://www.pehub.com/2015/07/sbj-buys-armor-express/,1135
ImageSoft,Y,MI,North America,120,1996,n/a,n/a,Tier 4 - Small Privately-Owned,Data & Information Systems,Arrest  Court  & Probation Data Systems,n/a,n/a,n/a ,25.00,2018,http://www.imagesoftinc.com/,http://www.imagesoftinc.com/courts.html,n/a,n/a,PrivCo (www.privco.com),n/a,1220
Tower Pinkster Titus,Y,MI,North America,116,1953,n/a,n/a,Tier 4 - Small Privately-Owned,Construction & Maintenance,Architecture & Engineerging,n/a,n/a,n/a ,11.30,2018,https://www.towerpinkster.com/,http://gracehebert.com/files/news/Correctional_News_2015_Architect_List.pdf,n/a,n/a,PrivCo (www.privco.com),n/a,1414
National Food Group,Y,MI,North America,108,1990,n/a,n/a,Tier 4 - Small Privately-Owned,Food & Commissary,Prison Food,n/a,Y,n/a ,130.00,2018,http://www.nationalfoodgroup.com/,https://www.nationalfoodgroup.com/corrections,n/a,Adult prison food service provider,PrivCo (www.privco.com),n/a,803
Auburn Pharmaceutical,Y,MI,North America,105,1993,n/a,n/a,Tier 4 - Small Privately-Owned,Healthcare,Pharmacy,n/a,n/a,n/a ,92.00,2018,https://www.auburngenerics.com/,NYS DOCCS Spending,n/a,n/a,PrivCo (www.privco.com),n/a,869
CF Stinson,Y,MI,North America,80,1952,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,Y,n/a ,37.00,2018,http://www.cfstinson.com/Finishes/Samples.jsp?lid=1001,See Cleaver-Brooks Sales and Services,n/a,See corrections source,PrivCo (www.privco.com),n/a,1102
Plascon Group,Y,MI,North America,80,1999,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,Y,n/a ,9.10,2018,http://www.plascongroup.com/,https://www.nationalcia.org/corporate-members,n/a,https://www.nationalcia.org/corporate-members,PrivCo (www.privco.com),n/a,1445
House Arrest Services,Y,MI,North America,70,1995,n/a,n/a,Tier 4 - Small Privately-Owned,Community Corrections,Electronic Monitoring,n/a,n/a,n/a ,5.00,2018,https://housearrest.com/,See website,n/a,n/a,PrivCo (www.privco.com),n/a,1486
Par-Kut International,Y,MI,North America,65,1954,n/a,n/a,Tier 4 - Small Privately-Owned,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,16.50,2018,http://www.parkut.com/,https://www.ncjrs.gov/pdffiles1/nij/grants/192735.pdf,n/a,n/a,PrivCo (www.privco.com),n/a,1334
Cargill,Y,MN,North America,160 000,1865,n/a,n/a,Tier 3 - Large Privately-Owned  requires outside financing,Food & Commissary,Prison Food,n/a,n/a,n/a ,113 500.00,2019,https://www.cargill.com/,NYS DOCCS Spending,n/a,n/a,PrivCo (www.privco.com),n/a,15
3M,Y,MN,North America,93 516,1902,Mike Roman,MMM,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Programs & Labor,Vocation/Industries (Prison Labor),n/a,Y,13,32 136.00,2019,https://www.3m.com/3M/en_US/company-us/,https://www.nationalcia.org/corporate-members,n/a,https://www.nationalcia.org/corporate-members,FactSet,http://news.3m.com/press-release/company-english/3m-sell-its-electronic-monitoring-business-transportation-safety-divis,79
Ecolab Inc,Y,MN,North America,48 400,1923,Douglas Baker  Jr.,ECL,Tier 1b - Publicly Traded - Other,Equipment,Furnishings  Supplies  & Other Facility Equipment,Y,n/a,8,14 906.30,2019,http://www.ecolab.com/,http://doc.ok.gov/Websites/doc/images/Documents/Administration/General%20Services/Contracts%20and%20Acquisitions/1310004166-T.pdf,Sludge - ICE Contract (https://readsludge.com/2018/07/06/who-is-making-money-from-ice-in-your-state/),n/a,FactSet,n/a,152
Fastenal Company,Y,MN,North America,20 565,1967,Daniel L. Florness,FAST,Tier 1b - Publicly Traded - Other,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,9,5 333.70,2019,https://www.fastenal.com/,TDCJ Spending,n/a,n/a,FactSet,n/a,267
APi Group,Y,MN,North America,15 000,1926,n/a,n/a,Tier 3 - Large Privately-Owned  requires outside financing,Construction & Maintenance,Maintenance Services,n/a,n/a,n/a ,3 730.30,2018,http://www.apigroupinc.com,See APi Systems,n/a,n/a,PrivCo (www.privco.com),https://www.apigroupinc.com/services/security-surveillance,308
Perspecta,Y,MN,North America,14 000,n/a,Mac Curtis,PRSP,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Data & Information Systems,IT & Communcations Infrastructure & Service,Y,n/a,9,4 274.00,2019,https://perspecta.com/,https://investors.perspecta.com/Cache/394349416.pdf,https://www.theverge.com/2018/6/20/17485238/ice-contract-microsoft-motorola-dell-hp-enterprise-deportation,n/a,FactSet,n/a,296
Taylor Corporation,Y,MN,North America,12 000,1975,n/a,n/a,Tier 3 - Large Privately-Owned  requires outside financing,Data & Information Systems,IT & Communcations Infrastructure & Service,n/a,n/a,n/a ,3 390.00,2018,http://www.taylorcorp.com,See Taylor Communications,n/a,n/a,PrivCo (www.privco.com),n/a,317
Xcel Energy,Y,MN,North America,11 043,1999,Ben Fowke,XEL,Tier 1b - Publicly Traded - Other,Construction & Maintenance,Utility/Energy,n/a,n/a,8,11 529.00,2019,https://www.xcelenergy.com/,TDCJ Spending,n/a,n/a,FactSet,n/a,181
Patterson Companies,Y,MN,North America,7 500,1878,Mark Walchirk,PDCO,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Healthcare,Medical Equipment,n/a,n/a,6,5 574.50,2019,http://www.pattersoncompanies.com/,See Patterson Dental,n/a,n/a,FactSet,http://www.pattersoncompanies.com/Dental,258
Factory Motor Parts,Y,MN,North America,2 700,1945,n/a,n/a,Tier 3 - Large Privately-Owned  requires outside financing,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,1 600.00,2018,https://www.factorymotorparts.com/,California Spending Data - 2018,n/a,n/a,PrivCo (www.privco.com),n/a,408
Pace Analytical Services,Y,MN,North America,2 600,1978,n/a,n/a,Tier 3 - Large Privately-Owned  requires outside financing,Construction & Maintenance,Maintenance Services,n/a,n/a,n/a ,300.00,2018,https://www.pacelabs.com/,http://www.dc.state.fl.us/business/contracts/,n/a,n/a,PrivCo (www.privco.com),n/a,652
Northern Tool + Equipment,Y,MN,North America,2 500,1981,n/a,n/a,Tier 3 - Large Privately-Owned  requires outside financing,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,n/a ,1 470.00,2018,https://www.northerntool.com/,See GTL,n/a,n/a,PrivCo (www.privco.com),n/a,425
Entrust Datacard (formerly Datacard Corp),Y,MN,North America,2 470,1969,n/a,n/a,Tier 3 - Large Privately-Owned  requires outside financing,Equipment,Security Technology,n/a,n/a,n/a ,600.00,2018,https://www.entrustdatacard.com/,https://www.datacard.com/downloads/ViewDownLoad.dyn?elementId=repositories/downloads/xml/Gov_CS_Providing_Unique_Security_Features.xml&repositoryName=downloads,n/a,n/a,PrivCo (www.privco.com),n/a,552
A'Viands Food & Services Management,Y,MN,North America,2 400,2003,n/a,ELIOR-FR,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Food & Commissary,Prison Food,n/a,Y,12,1 162.00,2018,http://aviands.com/,See Summit Food Service,n/a,Adult prison food service provider,PrivCo (www.privco.com),https://www.bizjournals.com/twincities/morning_roundup/2011/07/aviands-acquired-by-food-service-firm.html,460
Allete,Y,MN,North America,2 017,n/a,Alan R. Hodnik,ALE,Tier 1a - Publicly Traded - Targeted Correctional Exposure,Equipment,Furnishings  Supplies  & Other Facility Equipment,n/a,n/a,7,1 240.50,2019,http://allete.com/,See US Water Service,n/a,n/a,FactSet,n/a,449
